1	0.3876589903916901
2	0.4427765129385091
3	0.29306791776707575
4	0.2274986347550127
5	0.25791310147726265
6	0.6202469980732911
7	0.14549740584061724
8	0.17656670661818544
9	0.27319596840243454
10	0.33189684345704584
11	0.36029161631059564
12	0.4036171128817215
13	0.1640878269017701
14	0.36540959896011055
15	0.14293878948088687
16	0.5043303518726764
17	0.27421427711464497
18	0.30205707744146326
19	0.21969169114353543
20	0.1641440164804136
21	0.05818746692236219
22	0.17094628512591442
23	0.0530393579289542
24	0.5288637214102314
25	0.5591000784195365
26	0.33027201712255944
27	0.18700277438934065
28	0.5264338274290215
29	0.2784044783697932
30	0.162858167140083
31	0.3578709233704916
32	0.2467034103240156
33	0.5092016852294793
34	0.31454746785485843
35	0.1891296733648901
36	0.44018173267707483
37	0.20429235850994817
38	0.14079332073656964
39	0.48628614843370566
40	0.2981073828438704
41	0.17157677687852355
42	0.35138233766846455
43	0.19894290217540253
44	0.2720486972286055
45	0.28726635375155435
46	0.04523680754780759
47	0.1799698093544243
48	0.4509411294965359
49	0.27523525869205545
50	0.31806732128404563
51	0.15403728543905246
52	0.33847892548083514
53	0.13239003851546602
54	0.5353698210301414
55	0.19170961464382522
56	0.26953493853098515
57	0.28837166189181684
58	0.3646336789716203
59	0.04207416293572973
60	0.13319217366662744
61	0.2575328443556386
62	0.333620409737168
63	0.2746148818666983
64	0.30339666081200334
65	0.5293510976630208
66	0.10586067451826144
67	0.1741540959192141
68	0.030753736763973645
69	0.5587322770299062
70	0.4329572055630607
71	0.197059413648767
72	0.38560427504745776
73	0.33590286998693464
74	0.3353289480200937
75	0.35150441735479127
76	0.1998508673955914
77	0.21828203390159348
78	0.22818264922975454
79	0.35541940185126863
80	0.14302003702109903
81	0.3015193847083082
82	0.3147224793781216
83	0.4528548337330181
84	0.27151498000984864
85	0.030813399391361594
86	0.17884422758282556
87	0.16353667227069224
88	0.4655514530790351
89	0.20856032976195577
90	0.1489704807898472
91	0.15586304768981038
92	0.32559850921795996
93	0.31657526914374057
94	0.11734106908646788
95	0.24685890918709383
96	0.21357899196267804
97	0.3048839369013926
98	0.24733602699416873
99	0.20715856917075923
100	0.17826242999979894
101	0.16549002669484145
102	0.06703677331473312
103	0.4533542882924722
104	0.3947929546655189
105	0.3153906046721253
106	0.2270747134062832
107	0.21753945230971963
108	0.26127101280674825
109	0.4163953575879392
110	0.2221517085207952
111	0.21485543468819132
112	0.2891167143241853
113	0.6416634025224813
114	0.5388906111128658
115	0.2816215808263221
116	0.2074019787531239
117	0.3680283344726983
118	0.5090710109420663
119	0.3595783283786917
120	0.2952277300660527
121	0.5433857244013667
122	0.2852359480978674
123	0.4307528380868988
124	0.11470655699897919
125	0.25164507793494423
126	0.27227572503950714
127	0.6063441725191009
128	0.09568910305307485
129	0.17233592211077556
130	0.08402104192460554
131	0.4037714457051998
132	0.022149886658102833
133	0.1690635459583209
134	0.12282861902154757
135	0.22677213267491134
136	0.386208191544583
137	0.41589490135549456
138	0.12047405257558456
139	0.19134090728797673
140	0.4621353169472458
141	0.1590918900648266
142	0.2370414950380932
143	0.36217382921158986
144	0.2873698235731169
145	0.31445779028634663
146	0.1348579171020997
147	0.3339447754819085
148	0.2906247455439782
149	0.2516276627428365
150	0.4107332160350668
151	0.26993466011386025
152	0.2527270576851779
153	0.31938072944736867
154	0.35441345907004573
155	0.42916400077291333
156	0.18056255753006642
157	0.4926061384879514
158	0.26341560127031566
159	0.10202657312524038
160	0.5266818222339475
161	0.26673116662431107
162	0.267367776000003
163	0.4573772538526822
164	0.45502086196104635
165	0.13020707483425345
166	0.5915257630579488
167	0.1395943766453886
168	0.21205306320194237
169	0.5509175461980911
170	0.4738960264437614
171	0.3295307027703211
172	0.22908672144373085
173	0.05334506184919232
174	0.13493954937824762
175	0.1292316897778541
176	0.4852683007445866
177	0.27706030270159404
178	0.10146887125773847
179	0.30776485952977173
180	0.36233591715632674
181	0.45648326159882174
182	0.061043746781618245
183	0.208418060427764
184	0.06091765805480838
185	0.21745082803142837
186	0.09512204042837358
187	0.19875889284027992
188	0.2811822518516291
189	0.20779355000919725
190	0.6316267947557012
191	0.303878916398571
192	0.21754828688900119
193	0.31252056908047554
194	0.34988408554142764
195	0.14972038406561172
196	0.41717110545218294
197	0.09155514008817744
198	0.2916689234192481
199	0.09169782463604753
200	0.24889887693874047
201	0.0772856675682781
202	0.28229110548231884
203	0.08339403537469799
204	0.4224601349891086
205	0.5946509746401053
206	0.4945140718219583
207	0.1870645997174367
208	0.35104925899167577
209	0.08518785821643332
210	0.17159973104190474
211	0.12165940388387488
212	0.14215072500097303
213	0.6041166003338773
214	0.27029985146740904
215	0.1290168421325389
216	0.6760168301482882
217	0.1587033423163388
218	0.6597006610772748
219	0.23580112335232237
220	0.2525817474290513
221	0.6031027973582491
222	0.38544544103245404
223	0.07642512720873167
224	0.16114638689129393
225	0.4277448925848449
226	0.2924816089741925
227	0.16067425876719335
228	0.18747938860702792
229	0.4315174350351076
230	0.4814387045816862
231	0.18614313280190214
232	0.1867422580290012
233	0.367399317159288
234	0.2972745786106702
235	0.30114596928721804
236	0.19338301052167936
237	0.33729486414299564
238	0.10339549597694311
239	0.3413616480393892
240	0.11776395916387085
241	0.29985942852452524
242	0.2639568359264261
243	0.2641931978720171
244	0.06187683593997927
245	0.45746472518066855
246	0.1907095866559675
247	0.2241300165362216
248	0.28994236710257476
249	0.31885645997663387
250	0.12919783336177684
251	0.2175467804530545
252	0.1467651848293574
253	0.4276383563633343
254	0.1662488827042128
255	0.05140171734045168
256	0.39570844858824067
257	0.5011668929029688
258	0.3717104877329139
259	0.22123807250205402
260	0.6007101244932074
261	0.3672669776799416
262	0.07841140321115539
263	0.2272777796308987
264	0.08211259149035258
265	0.21271376312185022
266	0.19042952499859755
267	0.18984752689555542
268	0.017698429529338353
269	0.46064228454960277
270	0.3508596442716811
271	0.4029549184424022
272	0.20772771855820027
273	0.3439290919310858
274	0.1635869586020817
275	0.16251035188972546
276	0.08350780079604866
277	0.6378099578209127
278	0.11156936986693429
279	0.18318274779518276
280	0.2191153032152649
281	0.23144279266575013
282	0.26743283797507433
283	0.10546586524122659
284	0.2749476479659601
285	0.40329127570405177
286	0.022630502124988246
287	0.08226266677596075
288	0.41960483675581334
289	0.031189048680180933
290	0.5046898479268064
291	0.4424171137654263
292	0.3667948880825063
293	0.20543520797395642
294	0.46250626519931404
295	0.46598839977448586
296	0.0882549675161904
297	0.25057236826294305
298	0.12313314451341902
299	0.25033772254910563
300	0.5511402364593554
301	0.17533993389058505
302	0.057653118479008295
303	0.2501404340513653
304	0.06764333341657729
305	0.4088699939257752
306	0.26734460630982854
307	0.4640877368012259
308	0.012770268017677331
309	0.26323698991807126
310	0.14078685597778168
311	0.15976657121104335
312	0.07822405724584885
313	0.2403663549398781
314	0.324447972755735
315	0.2465106503890605
316	0.1916503935958432
317	0.4642786510117737
318	0.4868660172910305
319	0.5584531461399148
320	0.19196944136473257
321	0.40740019002355743
322	0.1972287837466696
323	0.1712749070453243
324	0.03288451067534951
325	0.24399019215207324
326	0.07763313715906858
327	0.29346690363058414
328	0.5323895195128252
329	0.4448202674078294
330	0.2371407282736513
331	0.05632707656601986
332	0.7443390334442243
333	0.14663974493828988
334	0.18012433271338632
335	0.5596355602963251
336	0.12225870703815257
337	0.033005990174886916
338	0.22814996805827864
339	0.03007488089931509
340	0.688679967168233
341	0.15763050459751313
342	0.47539124841350644
343	0.3323969834709808
344	0.2774944396944942
345	0.32835609232315
346	0.06682885823070046
347	0.27093232699704234
348	0.07347955660454504
349	0.19687245356196623
350	0.36121570583073503
351	0.17706995798384714
352	0.1210025449048385
353	0.42627958301281477
354	0.48003947127659113
355	0.4891122006326618
356	0.17347861361097167
357	0.05526278970765029
358	0.22821516095125077
359	0.20346625281599695
360	0.14243748817043927
361	0.23286393836230687
362	0.29306715730450217
363	0.4478517647921512
364	0.37417972782201686
